Chapter code,chapter name,Group code,Group name,Type code,Type name,Disease code,Disease name
II,Neoplasms,D10-D36,Benign neoplasms,D11,Benign neoplasm of major salivary glands,D11.9,"Benign neoplasm: Major salivary gland, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D12,"Benign neoplasm of colon, rectum, anus and anal canal",D12.0,Benign neoplasm: Caecum
II,Neoplasms,D10-D36,Benign neoplasms,D12,"Benign neoplasm of colon, rectum, anus and anal canal",D12.1,Benign neoplasm: Appendix
II,Neoplasms,D10-D36,Benign neoplasms,D12,"Benign neoplasm of colon, rectum, anus and anal canal",D12.2,Benign neoplasm: Ascending colon
II,Neoplasms,D10-D36,Benign neoplasms,D12,"Benign neoplasm of colon, rectum, anus and anal canal",D12.3,Benign neoplasm: Transverse colon
II,Neoplasms,D10-D36,Benign neoplasms,D12,"Benign neoplasm of colon, rectum, anus and anal canal",D12.4,Benign neoplasm: Descending colon
II,Neoplasms,D10-D36,Benign neoplasms,D12,"Benign neoplasm of colon, rectum, anus and anal canal",D12.5,Benign neoplasm: Sigmoid colon
II,Neoplasms,D10-D36,Benign neoplasms,D12,"Benign neoplasm of colon, rectum, anus and anal canal",D12.6,"Benign neoplasm: Colon, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D12,"Benign neoplasm of colon, rectum, anus and anal canal",D12.7,Benign neoplasm: Rectosigmoid junction
II,Neoplasms,D10-D36,Benign neoplasms,D12,"Benign neoplasm of colon, rectum, anus and anal canal",D12.8,Benign neoplasm: Rectum
II,Neoplasms,D10-D36,Benign neoplasms,D12,"Benign neoplasm of colon, rectum, anus and anal canal",D12.9,Benign neoplasm: Anus and anal canal
II,Neoplasms,D10-D36,Benign neoplasms,D13,Benign neoplasm of other and ill-defined parts of digestive system,D13.0,Benign neoplasm: Oesophagus
II,Neoplasms,D10-D36,Benign neoplasms,D13,Benign neoplasm of other and ill-defined parts of digestive system,D13.1,Benign neoplasm: Stomach
II,Neoplasms,D10-D36,Benign neoplasms,D13,Benign neoplasm of other and ill-defined parts of digestive system,D13.2,Benign neoplasm: Duodenum
II,Neoplasms,D10-D36,Benign neoplasms,D13,Benign neoplasm of other and ill-defined parts of digestive system,D13.3,Benign neoplasm: Other and unspecified parts of small intestine
II,Neoplasms,D10-D36,Benign neoplasms,D13,Benign neoplasm of other and ill-defined parts of digestive system,D13.4,Benign neoplasm: Liver
II,Neoplasms,D10-D36,Benign neoplasms,D13,Benign neoplasm of other and ill-defined parts of digestive system,D13.5,Benign neoplasm: Extrahepatic bile ducts
II,Neoplasms,D10-D36,Benign neoplasms,D13,Benign neoplasm of other and ill-defined parts of digestive system,D13.6,Benign neoplasm: Pancreas
II,Neoplasms,D10-D36,Benign neoplasms,D13,Benign neoplasm of other and ill-defined parts of digestive system,D13.7,Benign neoplasm: Endocrine pancreas
II,Neoplasms,D10-D36,Benign neoplasms,D13,Benign neoplasm of other and ill-defined parts of digestive system,D13.9,Benign neoplasm: Ill-defined sites within the digestive system
II,Neoplasms,D10-D36,Benign neoplasms,D14,Benign neoplasm of middle ear and respiratory system,D14.0,"Benign neoplasm: Middle ear, nasal cavity and accessory sinuses"
II,Neoplasms,D10-D36,Benign neoplasms,D14,Benign neoplasm of middle ear and respiratory system,D14.1,Benign neoplasm: Larynx
II,Neoplasms,D10-D36,Benign neoplasms,D14,Benign neoplasm of middle ear and respiratory system,D14.2,Benign neoplasm: Trachea
II,Neoplasms,D10-D36,Benign neoplasms,D14,Benign neoplasm of middle ear and respiratory system,D14.3,Benign neoplasm: Bronchus and lung
II,Neoplasms,D10-D36,Benign neoplasms,D14,Benign neoplasm of middle ear and respiratory system,D14.4,"Benign neoplasm: Respiratory system, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D15,Benign neoplasm of other and unspecified intrathoracic organs,D15.0,Benign neoplasm: Thymus
II,Neoplasms,D10-D36,Benign neoplasms,D15,Benign neoplasm of other and unspecified intrathoracic organs,D15.1,Benign neoplasm: Heart
II,Neoplasms,D10-D36,Benign neoplasms,D15,Benign neoplasm of other and unspecified intrathoracic organs,D15.2,Benign neoplasm: Mediastinum
II,Neoplasms,D10-D36,Benign neoplasms,D15,Benign neoplasm of other and unspecified intrathoracic organs,D15.7,Benign neoplasm: Other specified intrathoracic organs
II,Neoplasms,D10-D36,Benign neoplasms,D15,Benign neoplasm of other and unspecified intrathoracic organs,D15.9,"Benign neoplasm: Intrathoracic organ, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D16,Benign neoplasm of bone and articular cartilage,D16.0,Benign neoplasm: Scapula and long bones of upper limb
II,Neoplasms,D10-D36,Benign neoplasms,D16,Benign neoplasm of bone and articular cartilage,D16.1,Benign neoplasm: Short bones of upper limb
II,Neoplasms,D10-D36,Benign neoplasms,D16,Benign neoplasm of bone and articular cartilage,D16.2,Benign neoplasm: Long bones of lower limb
II,Neoplasms,D10-D36,Benign neoplasms,D16,Benign neoplasm of bone and articular cartilage,D16.3,Benign neoplasm: Short bones of lower limb
II,Neoplasms,D10-D36,Benign neoplasms,D16,Benign neoplasm of bone and articular cartilage,D16.4,Benign neoplasm: Bones of skull and face
II,Neoplasms,D10-D36,Benign neoplasms,D16,Benign neoplasm of bone and articular cartilage,D16.5,Benign neoplasm: Lower jaw bone
II,Neoplasms,D10-D36,Benign neoplasms,D16,Benign neoplasm of bone and articular cartilage,D16.6,Benign neoplasm: Vertebral column
II,Neoplasms,D10-D36,Benign neoplasms,D16,Benign neoplasm of bone and articular cartilage,D16.7,"Benign neoplasm: Ribs, sternum and clavicle"
II,Neoplasms,D10-D36,Benign neoplasms,D16,Benign neoplasm of bone and articular cartilage,D16.8,"Benign neoplasm: Pelvic bones, sacrum and coccyx"
II,Neoplasms,D10-D36,Benign neoplasms,D16,Benign neoplasm of bone and articular cartilage,D16.9,"Benign neoplasm: Bone and articular cartilage, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D17,Benign lipomatous neoplasm,D17.0,"Benign lipomatous neoplasm of skin and subcutaneous tissue of head, face and neck"
II,Neoplasms,D10-D36,Benign neoplasms,D17,Benign lipomatous neoplasm,D17.1,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk
II,Neoplasms,D10-D36,Benign neoplasms,D17,Benign lipomatous neoplasm,D17.2,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs
II,Neoplasms,D10-D36,Benign neoplasms,D17,Benign lipomatous neoplasm,D17.3,Benign lipomatous neoplasm of skin and subcutaneous tissue of other and unspecified sites
II,Neoplasms,D10-D36,Benign neoplasms,D17,Benign lipomatous neoplasm,D17.4,Benign lipomatous neoplasm of intrathoracic organs
II,Neoplasms,D10-D36,Benign neoplasms,D17,Benign lipomatous neoplasm,D17.5,Benign lipomatous neoplasm of intra-abdominal organs
II,Neoplasms,D10-D36,Benign neoplasms,D17,Benign lipomatous neoplasm,D17.6,Benign lipomatous neoplasm of spermatic cord
II,Neoplasms,D10-D36,Benign neoplasms,D17,Benign lipomatous neoplasm,D17.7,Benign lipomatous neoplasm of other sites
II,Neoplasms,D10-D36,Benign neoplasms,D17,Benign lipomatous neoplasm,D17.9,"Benign lipomatous neoplasm, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D18,"Haemangioma and lymphangioma, any site",D18.0,"Haemangioma, any site"
II,Neoplasms,D10-D36,Benign neoplasms,D18,"Haemangioma and lymphangioma, any site",D18.1,"Lymphangioma, any site"
II,Neoplasms,D10-D36,Benign neoplasms,D19,Benign neoplasm of mesothelial tissue,D19.0,Benign neoplasm: Mesothelial tissue of pleura
II,Neoplasms,D10-D36,Benign neoplasms,D19,Benign neoplasm of mesothelial tissue,D19.1,Benign neoplasm: Mesothelial tissue of peritoneum
II,Neoplasms,D10-D36,Benign neoplasms,D19,Benign neoplasm of mesothelial tissue,D19.7,Benign neoplasm: Mesothelial tissue of other sites
II,Neoplasms,D10-D36,Benign neoplasms,D19,Benign neoplasm of mesothelial tissue,D19.9,"Benign neoplasm: Mesothelial tissue, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D20,Benign neoplasm of soft tissue of retroperitoneum and peritoneum,D20.0,Benign neoplasm: Retroperitoneum
II,Neoplasms,D10-D36,Benign neoplasms,D20,Benign neoplasm of soft tissue of retroperitoneum and peritoneum,D20.1,Benign neoplasm: Peritoneum
II,Neoplasms,D10-D36,Benign neoplasms,D21,Other benign neoplasms of connective and other soft tissue,D21.0,"Benign neoplasm: Connective and other soft tissue of head, face and neck"
II,Neoplasms,D10-D36,Benign neoplasms,D21,Other benign neoplasms of connective and other soft tissue,D21.1,"Benign neoplasm: Connective and other soft tissue of upper limb, including shoulder"
II,Neoplasms,D10-D36,Benign neoplasms,D21,Other benign neoplasms of connective and other soft tissue,D21.2,"Benign neoplasm: Connective and other soft tissue of lower limb, including hip"
II,Neoplasms,D10-D36,Benign neoplasms,D21,Other benign neoplasms of connective and other soft tissue,D21.3,Benign neoplasm: Connective and other soft tissue of thorax
II,Neoplasms,D10-D36,Benign neoplasms,D21,Other benign neoplasms of connective and other soft tissue,D21.4,Benign neoplasm: Connective and other soft tissue of abdomen
II,Neoplasms,D10-D36,Benign neoplasms,D21,Other benign neoplasms of connective and other soft tissue,D21.5,Benign neoplasm: Connective and other soft tissue of pelvis
II,Neoplasms,D10-D36,Benign neoplasms,D21,Other benign neoplasms of connective and other soft tissue,D21.6,"Benign neoplasm: Connective and other soft tissue of trunk, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D21,Other benign neoplasms of connective and other soft tissue,D21.9,"Benign neoplasm: Connective and other soft tissue, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D22,Melanocytic naevi,D22.0,Melanocytic naevi of lip
II,Neoplasms,D10-D36,Benign neoplasms,D22,Melanocytic naevi,D22.1,"Melanocytic naevi of eyelid, including canthus"
II,Neoplasms,D10-D36,Benign neoplasms,D22,Melanocytic naevi,D22.2,Melanocytic naevi of ear and external auricular canal
II,Neoplasms,D10-D36,Benign neoplasms,D22,Melanocytic naevi,D22.3,Melanocytic naevi of other and unspecified parts of face
II,Neoplasms,D10-D36,Benign neoplasms,D22,Melanocytic naevi,D22.4,Melanocytic naevi of scalp and neck
II,Neoplasms,D10-D36,Benign neoplasms,D22,Melanocytic naevi,D22.5,Melanocytic naevi of trunk
II,Neoplasms,D10-D36,Benign neoplasms,D22,Melanocytic naevi,D22.6,"Melanocytic naevi of upper limb, including shoulder"
II,Neoplasms,D10-D36,Benign neoplasms,D22,Melanocytic naevi,D22.7,"Melanocytic naevi of lower limb, including hip"
II,Neoplasms,D10-D36,Benign neoplasms,D22,Melanocytic naevi,D22.9,"Melanocytic naevi, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D23,Other benign neoplasms of skin,D23.0,Benign neoplasm: Skin of lip
II,Neoplasms,D10-D36,Benign neoplasms,D23,Other benign neoplasms of skin,D23.1,"Benign neoplasm: Skin of eyelid, including canthus"
II,Neoplasms,D10-D36,Benign neoplasms,D23,Other benign neoplasms of skin,D23.2,Benign neoplasm: Skin of ear and external auricular canal
II,Neoplasms,D10-D36,Benign neoplasms,D23,Other benign neoplasms of skin,D23.3,Benign neoplasm: Skin of other and unspecified parts of face
II,Neoplasms,D10-D36,Benign neoplasms,D23,Other benign neoplasms of skin,D23.4,Benign neoplasm: Skin of scalp and neck
II,Neoplasms,D10-D36,Benign neoplasms,D23,Other benign neoplasms of skin,D23.5,Benign neoplasm: Skin of trunk
II,Neoplasms,D10-D36,Benign neoplasms,D23,Other benign neoplasms of skin,D23.6,"Benign neoplasm: Skin of upper limb, including shoulder"
II,Neoplasms,D10-D36,Benign neoplasms,D23,Other benign neoplasms of skin,D23.7,"Benign neoplasm: Skin of lower limb, including hip"
II,Neoplasms,D10-D36,Benign neoplasms,D23,Other benign neoplasms of skin,D23.9,"Benign neoplasm: Skin, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D25,Leiomyoma of uterus,D25.0,Submucous leiomyoma of uterus
II,Neoplasms,D10-D36,Benign neoplasms,D25,Leiomyoma of uterus,D25.1,Intramural leiomyoma of uterus
II,Neoplasms,D10-D36,Benign neoplasms,D25,Leiomyoma of uterus,D25.2,Subserosal leiomyoma of uterus
II,Neoplasms,D10-D36,Benign neoplasms,D25,Leiomyoma of uterus,D25.9,"Leiomyoma of uterus, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D26,Other benign neoplasms of uterus,D26.0,Other benign neoplasm: Cervix uteri
II,Neoplasms,D10-D36,Benign neoplasms,D26,Other benign neoplasms of uterus,D26.1,Other benign neoplasm: Corpus uteri
II,Neoplasms,D10-D36,Benign neoplasms,D26,Other benign neoplasms of uterus,D26.7,Other benign neoplasm: Other parts of uterus
II,Neoplasms,D10-D36,Benign neoplasms,D26,Other benign neoplasms of uterus,D26.9,"Other benign neoplasm: Uterus, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D28,Benign neoplasm of other and unspecified female genital organs,D28.0,Benign neoplasm: Vulva
II,Neoplasms,D10-D36,Benign neoplasms,D28,Benign neoplasm of other and unspecified female genital organs,D28.1,Benign neoplasm: Vagina
II,Neoplasms,D10-D36,Benign neoplasms,D28,Benign neoplasm of other and unspecified female genital organs,D28.2,Benign neoplasm: Uterine tubes and ligaments
II,Neoplasms,D10-D36,Benign neoplasms,D28,Benign neoplasm of other and unspecified female genital organs,D28.7,Benign neoplasm: Other specified female genital organs
II,Neoplasms,D10-D36,Benign neoplasms,D28,Benign neoplasm of other and unspecified female genital organs,D28.9,"Benign neoplasm: Female genital organ, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D29,Benign neoplasm of male genital organs,D29.0,Benign neoplasm: Penis
II,Neoplasms,D10-D36,Benign neoplasms,D29,Benign neoplasm of male genital organs,D29.1,Benign neoplasm: Prostate
II,Neoplasms,D10-D36,Benign neoplasms,D29,Benign neoplasm of male genital organs,D29.2,Benign neoplasm: Testis
II,Neoplasms,D10-D36,Benign neoplasms,D29,Benign neoplasm of male genital organs,D29.3,Benign neoplasm: Epididymis
II,Neoplasms,D10-D36,Benign neoplasms,D29,Benign neoplasm of male genital organs,D29.4,Benign neoplasm: Scrotum
II,Neoplasms,D10-D36,Benign neoplasms,D29,Benign neoplasm of male genital organs,D29.7,Benign neoplasm: Other male genital organs
II,Neoplasms,D10-D36,Benign neoplasms,D29,Benign neoplasm of male genital organs,D29.9,"Benign neoplasm: Male genital organ, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D30,Benign neoplasm of urinary organs,D30.0,Benign neoplasm: Kidney
II,Neoplasms,D10-D36,Benign neoplasms,D30,Benign neoplasm of urinary organs,D30.1,Benign neoplasm: Renal pelvis
II,Neoplasms,D10-D36,Benign neoplasms,D30,Benign neoplasm of urinary organs,D30.2,Benign neoplasm: Ureter
II,Neoplasms,D10-D36,Benign neoplasms,D30,Benign neoplasm of urinary organs,D30.3,Benign neoplasm: Bladder
II,Neoplasms,D10-D36,Benign neoplasms,D30,Benign neoplasm of urinary organs,D30.4,Benign neoplasm: Urethra
II,Neoplasms,D10-D36,Benign neoplasms,D30,Benign neoplasm of urinary organs,D30.7,Benign neoplasm: Other urinary organs
II,Neoplasms,D10-D36,Benign neoplasms,D30,Benign neoplasm of urinary organs,D30.9,"Benign neoplasm: Urinary organ, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D31,Benign neoplasm of eye and adnexa,D31.0,Benign neoplasm: Conjunctiva
II,Neoplasms,D10-D36,Benign neoplasms,D31,Benign neoplasm of eye and adnexa,D31.1,Benign neoplasm: Cornea
II,Neoplasms,D10-D36,Benign neoplasms,D31,Benign neoplasm of eye and adnexa,D31.2,Benign neoplasm: Retina
II,Neoplasms,D10-D36,Benign neoplasms,D31,Benign neoplasm of eye and adnexa,D31.3,Benign neoplasm: Choroid
II,Neoplasms,D10-D36,Benign neoplasms,D31,Benign neoplasm of eye and adnexa,D31.4,Benign neoplasm: Ciliary body
II,Neoplasms,D10-D36,Benign neoplasms,D31,Benign neoplasm of eye and adnexa,D31.5,Benign neoplasm: Lacrimal gland and duct
II,Neoplasms,D10-D36,Benign neoplasms,D31,Benign neoplasm of eye and adnexa,D31.6,"Benign neoplasm: Orbit, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D31,Benign neoplasm of eye and adnexa,D31.9,"Benign neoplasm: Eye, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D32,Benign neoplasm of meninges,D32.0,Benign neoplasm: Cerebral meninges
II,Neoplasms,D10-D36,Benign neoplasms,D32,Benign neoplasm of meninges,D32.1,Benign neoplasm: Spinal meninges
II,Neoplasms,D10-D36,Benign neoplasms,D32,Benign neoplasm of meninges,D32.9,"Benign neoplasm: Meninges, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D33,Benign neoplasm of brain and other parts of central nervous system,D33.0,"Benign neoplasm: Brain, supratentorial"
II,Neoplasms,D10-D36,Benign neoplasms,D33,Benign neoplasm of brain and other parts of central nervous system,D33.1,"Benign neoplasm: Brain, infratentorial"
II,Neoplasms,D10-D36,Benign neoplasms,D33,Benign neoplasm of brain and other parts of central nervous system,D33.2,"Benign neoplasm: Brain, unspecified"
II,Neoplasms,D10-D36,Benign neoplasms,D33,Benign neoplasm of brain and other parts of central nervous system,D33.3,Benign neoplasm: Cranial nerves
